track_id,track_name,artist_name,album_name,release_date,popularity
2OG9IwKRjVNx9EDcIpLXdT,Tokyo boogie woogie,Kasagi Shizuko,"Vintage Japanese Music, Postwar Popularity (1945-1950)",2017-11-30,1
05vA5vvuhe70zTn5JfXWsp,Japanese Rap,D DA DIS,Japanese Rap,2019-09-29,4
3ICfKNHdUfHyUcfMIeC8kP,Kouun no nakama,Enomoto Kenichi,"Vintage Japanese Music, Postwar Popularity (1945-1950)",2017-11-30,0
3ryNaQK6QzCZLOdk1SFR5B,でも暮らし,Pop Never Dies,美しく生きていたいだけ,2021-12-08,14
0TMOWfl62KbxPaB1K9QPpf,Reijin no uta,Noboru Kirishima,"Vintage Japanese Music, Postwar Popularity (1945-1950)",2017-11-30,2
6kHmTsLR5INnllCxBFPOSX,面影,Novelbright,Japan Best Hits 2023,2023-12-01,12
0YbOCdVplgEoO8j03sUlKT,Yogiri no blues,Dick Mine,"Vintage Japanese Music, Postwar Popularity (1945-1950)",2017-11-30,0
4T9wimpt6wRHFBIWtKydmG,長く短い祭,椎名林檎,The J-Pop Hits,2022-09-20,13
3Jpz7x0zSGnqNCxGnyjgum,Hey hey boogie,Kasagi Shizuko,"Vintage Japanese Music, Postwar Popularity (1945-1950)",2017-11-30,0
7DjD6dhj01FxchEwKHZYbm,JAPANESE MANNER,clammbon,2010,2010-05-19,11
74owRABlRSWHCgIVqkMMjg,Minato ga mieru oka,Hirano Aiko,"Vintage Japanese Music, Postwar Popularity (1945-1950)",2017-11-30,0
0hhkaOXMomZigUlWPEM9UY,唱,Ado,J-POP Viral Hits 2023 in China,2023-11-07,16
7pATF82lbJNPupy9LSjo55,Otemoyan,Akasaka Koume,"Vintage Japanese Music, Postwar Popularity (1945-1950)",2017-11-30,0
5PJ8eoERb7cjoNEQpCL2cN,でいだら,Pop Never Dies,戦略的生存,2023-02-22,16
0bgvBzKhNkYVqYgrHC1Ihz,日曜日はきみのいろ,Upbeat Flickers,80's Japanese CITY POP Original mix vol.1,2024-10-21,0
1ztyWrmOUUz9UmJBVZu2Ie,Omoide no byakuran,山口淑子,"Vintage Japanese Music, Postwar Popularity (1945-1950)",2017-11-30,1
20Nd4ZgUX1L4DqDkSyD9p8,"Hakuchu Kimi To ""Doron""",Pop Never Dies,"Hakuchu Kimi To ""Doron""",2024-01-24,2
6NYu3OT2hM4vionYHQYov2,Machi no dateotoko zundokobush,Tabata Yoshiro,"Vintage Japanese Music, Postwar Popularity (1945-1950)",2017-11-30,1
5vWMnPNkLQFZii0C9EwXQT,NIGHT DANCER,imase,CITY POP RADIO - NIGHT TUNE -,2024-09-19,4
3tVxzK2dPVDo5j39zpKB3X,Rappa to musume,Kasagi Shizuko,"Vintage Japanese Music, Postwar Popularity (1945-1950)",2017-11-30,1
4vKhjQflABYpOF77qEDtR5,MUSiXXX,CAPSULE,FLASH BACK,2007-12-05,4
5kP3s5zK4sC2dXwWsX2IBA,Popteen,Tomggg,Popteen,2013-12-15,4
2GzP7EJgh1PunnTPhekqqA,アイコンタクト,Upbeat Flickers,80's Japanese CITY POP Original mix vol.1,2024-10-21,0
7xrz5TmnkRSvDmupINYMB6,AE2095,popcatcher,poikilotherms,2001-07-25,2
0SZyW3to9gwD7xw9nMBJol,今もまだ,Upbeat Flickers,80's Japanese CITY POP Original mix vol.1,2024-10-21,0
14LQKWh3Gug4z4G74UthWh,Dance!,The Hello Kids,Japanese/English Vol. 1,2012-08-23,1
3qx4S3RnkMrFpqjVwd8J0C,風をきって,Upbeat Flickers,80's Japanese CITY POP Original mix vol.1,2024-10-21,0
6VatjAwi7HhCb6GilBX3wo,MPJ,Shin Rizumu,Musica Popular Japonesa,2022-11-23,4
1WOnEgj87TdHs8JAzKXbsi,大都会,Upbeat Flickers,80's Japanese CITY POP Original mix vol.1,2024-10-21,0
5BT7fZyULViVIQUD78OK3o,花火,CAPSULE,花火,2001-07-04,3
6cZh3Qol6vf1s8M6YLwXkF,涙の行方,Upbeat Flickers,80's Japanese CITY POP Original mix vol.1,2024-10-21,0
2zWJwtfWgSbfoAy8qA6XTD,雨に迷って,Upbeat Flickers,80's Japanese CITY POP Original mix vol.1,2024-10-21,0
6uZkeltUztRdl2DZgZLr6V,Tokyo Disco,NEONshe,J-POP,2021-08-27,8
63pNDPJmSk14zY9vEsBs9o,Saturday night,Upbeat Flickers,80's Japanese CITY POP Original mix vol.1,2024-10-21,0
6XCIpOrvEn6ggWxv08l0G6,早く帰りたい,Pop Never Dies,"Faster, POP! Kill! Kill!",2016-12-21,15
6rVXfszRnAAXGS1uQwiohF,metaphor,samayuzame,metaphor,2024-06-26,5
5Ejy8EIlEXc5t5WZDrQF9Q,Uramachi serenade,Akiko Futaba,"Vintage Japanese Music, Postwar Popularity (1945-1950)",2017-11-30,0
7MFCAFNQoNHlUGaZARj4Wn,さくら,CAPSULE,ハイカラガール,2001-09-17,3
1p1HXlJLB6qKdFs4FPM5Qu,Tabiyakusha no uta,Noboru Kirishima,"Vintage Japanese Music, Postwar Popularity (1945-1950)",2017-11-30,0
1mO4gmD9v0QB9865BeNDcC,The Place Where Lost Things Go - End Credit Version,Ayaka Hirahara,Mary Poppins Returns (Original Motion Picture Soundtrack/Japanese Version),2019-01-30,6
2m140VIab7qviX7kLElylb,メデューサ,Pop Never Dies,戦略的生存,2023-02-22,20
5Ljoe1YzezbW3JoLqzSGN4,Hakone Hachiri,横山勝也,The Shakuhachi on Pops: Japanese Folk Melodies,1972-08-25,0
1VRpJgRWdx2qToLdqiZb3m,higurashi,popcatcher,poikilotherms,2001-07-25,1
05haVx6645L2vIgPCMubD0,Electric Angel [Japanese Vocal Version],Japan Daisuki,Kawaii!: Anime Songs and J-Pops,2014-12-24,1
37udBghbdtoUz8ZVtarrhE,Suki Ni Nattayouna Kigashitanda,Pop Never Dies,Doki,2024-02-14,2
5nMziuYdkYu4uOpzRQv4Qd,Dancing Samurai [Japanese Vocal Version],Japan Daisuki,Kawaii!: Anime Songs and J-Pops,2014-12-24,1
6TdzSjUeZEGP2X7xfoxbaA,Wired77,80KIDZ,Wired,2024-08-07,11
532bsxtAWeCvUsdfLxMKhM,Oh! Daddy,小山水城,"DJ NOTOYA Presents TOKYO GLOW: Japanese City Pop, Funk & Boogie",2021-12-10,4
5sd4dP3b2zSqqKxnftQ4uQ,風を食む,ヨルシカ,J-POP & J-ROCK : JAPAN BEST HITS,2023-04-03,4
6qMkN7jcC75Zb4pYPV3Ynx,Sofabed Blues,Haruo Chikada,"DJ NOTOYA Presents TOKYO GLOW: Japanese City Pop, Funk & Boogie",2021-12-10,3
4MDh245DeqX8uES5gmIScb,Blue Sky Poppin Summer,choko,Blue Sky Poppin Summer,2024-05-01,3
5VFwHNNlQwZiH05IcmaLbI,"Real Emotion (From ""Final Fantasy X-2"") [Japanese Vocal Version]",Japan Daisuki,Kawaii!: Anime Songs and J-Pops,2014-12-24,1
19GUtgSCCuP7AphuWz5LZo,月の踊り子,Pop Never Dies,月の踊り子,2022-06-15,15
4MF4xM6dNjxbpTuJcJLjdQ,"Sisters Nose (From ""A Certain Scientific Railgun"") [Japanese Vocal Version]",Japan Daisuki,Kawaii!: Anime Songs and J-Pops,2014-12-24,1
43n1U87EB2pIlqZPUlEnNh,まつり,Fujii Kaze,J-POP Viral Hits 2023 in Indonesia,2023-08-31,4
3WetrLDcZQtCc1s0JbgstG,"Only My Railgun (From ""A Certain Scientific Railgun"") [Japanese Vocal Version]",Japan Daisuki,Kawaii!: Anime Songs and J-Pops,2014-12-24,2
12oKzkbHAqvpAHgtU3n3uX,Rising,Japanese Jenn,J POP,2023-11-24,0
5o4iN1fF9sYI3BnYZgFe7o,"Hoshi Wo Kazoeru Yori Mo (From ""Bokura Ga Ita"") [Japanese Vocal Version]",Japan Daisuki,Kawaii!: Anime Songs and J-Pops,2014-12-24,2
3Viv5iOoCpVgfbpEtYxXJn,FLASH,Perfume,TOKYO - GIRL POWER -,2021-03-29,5
0ATEap69GQ7EYRY6CVkYIs,"Oath Sign (From ""Fate/Zero"") [Japanese Vocal Version] [feat. Shiroku]",Japan Daisuki,Kawaii!: Anime Songs and J-Pops,2014-12-24,0
5zpAxWqmd6m71uHJve8yXd,Japon,34,眉唾物,2019-06-12,4
7xWgj7OV5KnhimWNMtuHPn,"Ai No Melody (From ""Spirits of the Past"") [Japanese Vocal Version]",Japan Daisuki,Kawaii!: Anime Songs and J-Pops,2014-12-24,0
3IOW0vZspilKV0r6Mitqro,Re方程式,10-FEET,Japan Best Hits 2023,2023-12-01,10
3ImHdXAB10bU7Mj7B35Hvy,"Moonlight Densetsu (From ""Sailor Moon"") [Japanese Vocal Version] [feat. Shiroku]",Japan Daisuki,"Kawaii!, Vol. 2: Anime Songs and J-Pops",2015-01-01,0
0zbpQw6pNh4OD3aL2CzINa,満ちてゆく - Piano Ver.,Piano Echoes,J-POP BEST HITS by Piano Echoes Vol.2,2024-04-08,1
5M1NTt47ZiFH1QKMyh4BpJ,"Bad Apple!! (From ""Touhou"") [Japanese Vocal Version]",Japan Daisuki,Kawaii!: Anime Songs and J-Pops,2014-12-24,1
1rhyHK4TZr1X1dGeKAcMKW,POP STAR,AKAIKO-EN,風が知ってる/ひつじ屋さん,2014-02-12,20
6fYrsPrlFUDkaS4zJrhkIN,"Ai No Senshi (From ""Sailor Moon"") [Japanese Vocal Version] [feat. Shiroku]",Japan Daisuki,"Kawaii!, Vol. 2: Anime Songs and J-Pops",2015-01-01,1
0usIiuX7FgGCO3KvUElDDh,Pop Up Licennes,Yukiko Okada,Fairy,2015,2
0UY6fVeAvPaQhhCvF8uwGt,"Houkiboshi (From ""Bleach"") [Japanese Vocal Version]",Japan Daisuki,Kawaii!: Anime Songs and J-Pops,2014-12-24,0
7kz5uAOugdUUICElinLj6K,Populuxe,tofubeats,First Album,2014-10-01,0
3sVKXCPkNdqPBhDZGBMP6n,"Again (From ""Fullmetal Alchemist"") [Japanese Vocal Version]",Japan Daisuki,Kawaii!: Anime Songs and J-Pops,2014-12-24,1
2JBpNwPin1gdI12gOebcVa,センセーション,POP ART TOWN,Sensation,2020-11-18,11
0WRhCmTMznSWwju2Xo8l2k,"Infection (From ""Hyoten 2001"") [Japanese Vocal Version]",Japan Daisuki,Kawaii!: Anime Songs and J-Pops,2014-12-24,0
4iN53zwboS9xL1H1S0lLPF,Groovy night,POP ART TOWN,Spice,2024-09-04,11
5BseHCkdAOXLQ6r07O085e,"Sayonara Solitaire (From ""Chrno Crusade"") [Japanese Vocal Version]",Japan Daisuki,Kawaii!: Anime Songs and J-Pops,2014-12-24,1
7tKv1Xi0648wrnPTycQHKi,TOKYO GIRL - Remastered 2018,Perfume,TOKYO - GIRL POWER -,2021-03-29,1
0GhwF90BdgXpDn6Ikfe6i7,Japanese Pop Happy (Happy Remix),Mark Healy,Japanese Pop Happy (Happy Remix),2022-06-29,0
6bmz8R3nocMfgCNAbp1PO8,BLU (feat. FLEUR),YOSA & TAAR,BLU (feat. FLEUR),2020-03-04,2
2pABbxYSuxZDQOvOmlm2DU,Japanese Pop Named Kai Wasabi,AyooLii,Japanese Pop Named Kai Wasabi,2022-11-19,0
2ZBdTkGZDhoZiW87Dwd3pC,エンドレス・サマー,Yasuhiro Suzuki,City Pop Radio - Summer Chill -,2024-09-06,2
59kvuMs6aOXIsU7X20M5fj,Japanese Pop Piano,Direction Piano,Epic Piano Solo: Japanese Pop Piano Emotional Music,2022-05-18,0
0EIJSN0hxfJqOZjov5fJLw,Flashback,Mina Okabe,Japan Best Hits 2023,2023-12-01,7
0jaX7l4xB5sxC2v6m5BYhd,Japanese Pop,The Eddies,Pop International,2018-06-06,0
5ZBQdsiMSKKLfxcry36x62,Abc's,The Hello Kids,Japanese/English Vol. 1,2012-08-23,2
6JScepV5EQnQ7hEWPXFyD2,Japanese pop star,山田 真也,"チップチューン, Vol. 31 -Instrumental BGM- by Audiostock",2023-05-11,0
2lqoAngSBALnm13sgeGVeF,"Japanese Pop (The Adventure Of Car Washing) - ""洗車の冒険""",The Incomplete Orchestra,TIO's Kid's Jams (Car Wash EP),2024-06-11,0
5K94quvehPN0WTKcjY9pgH,シーグラス,Straightener,J-POP & J-ROCK : JAPAN BEST HITS,2023-04-03,3
1Jv5ZMFuGCCYNtxScv9GPm,"Japanese Pop (The Adventure Of Car Washing) - ""洗車の冒険""",The Incomplete Orchestra,Letters For The M.A.I.L.man,2024-09-16,0
4qWog7janYhepXjEHjHX8a,Closer - Tokyo Remix - CoverCover,J-POP CHANNEL PROJECT,BEST LOVE SONGS - Japanese pops -,2022-01-12,19
1FZyd5oxkMR9QcbxHruvqJ,通過点,Toko Miura,CITY POP SUMMER,2022-06-23,1
2HkiXYwwGNPzRmmgFuDXzi,AI Japanese Pop,Sonneto Sounds,AI Japanese Pop,2024-05-04,0
7ybneChKKRWLAHJlwXqzwC,エレ樫,Pop Never Dies,"Faster, POP! Kill! Kill!",2016-12-21,16
7AkWNacwq7BnN3LHs1N1O4,Melodic Japanese Pop Workout Beats,Digiocyberspace Beats,Workout Rhythms,2024-09-21,0
5fuRGfP28LypDaQWyjKR2z,Popcorn Memory,Pop Never Dies,Doki,2024-02-14,2
56NuQo8U8QajLOb11dnK4Q,Exciting Japanese Pop Rock Vibes,Digiocyberspace Beats,Workout Rhythms,2024-09-21,0
7Cr2Sh7ndgXzgBZGcPHc4w,tulle,POP ART TOWN,SWEET! SWEET? SWEET!,2019-11-06,12
0QdDoI2vfzCYcqWWXSDLpr,Out Of Nowhere - The Japanese Popstars remix,The Japanese Popstars,John Digweed - Live In Argentina,2013-12-09,0
2VFeCpZfu5KdYcSQrC8DOx,冬の花,Hiroji Miyamoto,J-POP Viral Hits 2023 in China,2023-11-07,4
08n8gxeaIhQkqDwWLWq48b,Out Of Nowhere - The Japanese Popstars remix,The Japanese Popstars,Pump Power,2013-09-23,1
4CEVjNLDISeXU2Hktr9FNu,pop song,N.K.W.O.R.S,Mystery of Pop,2024-02-07,2
7FqKRjK2Ce3IkyCnxxKtSK,Out of Nowhere (Live) - The Japanese Popstars Remix,The Japanese Popstars,John Digweed (Live in Argentina),2013-12-09,0
4Vim6mLSpLEpxqxZhKVAev,不登校少年少女のエチュード,Pop Never Dies,戦略的生存,2023-02-22,15
06IqllfBPX3XDnV9YrI6xS,Sweat Naked - The Japanese Popstars Remix,Yolanda Be Cool,Sweat Naked (Remixes),2013-08-13,0
2VSP5LdDJsMNEdASO07PHb,ローリンソウル・ハッピーデイズ,Pop Never Dies,ローリンソウル・ハッピーデイズ / UFOを呼ぶダンス / メデューサ / 月の踊り子,2023-02-15,5
5KtzTdGneWhf5ElKvlwULK,Slow Down - The Japanese Popstars Remix,Beataucue,Kitsuné: Slow Down,2012-04-09,0
3JlGqFhhd8J0zdY7uBa09I,Rootless,samayuzame,YADORIGI,2020-11-25,4
6umNQjp5jWUlgjiGCo6Rkb,Home - The Japanese Popstars Remix,Next Door But One,Chemiztri Class - A-Grade Remixes,2017-09-01,0
5LlOQjLbszfn1rd90d65EJ,Stay By My Side,Swinging Popsicle,Go On,2008-11-11,4
51XZOulTyjQIGwfGc82icB,All Those Friendly People - The Japanese Popstars Remix,Funeral Suits,All Those Friendly People,2012,0
6TRGgeiIXwMCvvCt3VLWC9,O-A-O-A-Y (feat. Taro Abe),80KIDZ,O-A-O-A-Y (feat. Taro Abe),2023-02-22,13
0jIid3i0Rfo04GDtv2zyrh,Be the One - The Japanese Popstars Remix,The Ting Tings,Be The One,2009-03-16,0
78PNTlGHCx7nppDO4JXuS5,99ft.,sheidA,99ft.,2023-05-26,2
6H5TB0z45aRLgL4wuen5sX,Dance with the Mystics - The Japanese Popstars Remix,Wolf Courtesy,Dance with the Mystics,2012-05-14,0
6XLqVp9UwCB7i8qgWw17MF,Future,Special Favorite Music,Dribble / Future,2015-12-16,3
3wWkPs7EWBrTkeD4krVhO7,Blue Tongue - John Digweed & Nick Muir vs The Japanese Popstars,John Digweed,Versus,2013-10-07,0
0t6SG7RTLzdeiKgNL4DHm6,Sora O Tobanai,Pop Never Dies,Doki,2024-02-14,2
2B3gKpzUxlVLdZbk8JPfZa,Winning Song - Japanese Version,Imari Tones,Japanese Pop,2007-10-01,0
4jXOS6gXSVv0Eyw2mmQdLQ,スパイラル,Straightener,The J-Pop Hits,2022-09-20,1
5rE3q03ogOMXTIyNp1Xp9Q,NADA SOUSOU - Okinawa Traditional Song Piano Cover Version - Good Memory City J-Pop Piano Cover Version,ピアノ女子,Japanese Pop Music Classics on Piano,2023-04-23,0
4gwAa8IhPND9CSsjBlJBAI,CHIISANA KOINO UTA - Okinawa Traditional Song Electric Piano Cover Version - Good Memory City J-Pop Piano Cover Version,ピアノ女子,Japanese Pop Music Classics on Piano,2023-04-23,0
2tilt70gGzRPAJPZ6oF4sy,フレ!フレ!,Tokimeki Sendenbu,The J-Pop Hits,2022-09-20,1
594bHP1BFUj7puOhNGztkY,ASADOYA YUNTA - Okinawa Traditional Song Piano Cover Version - Good Memory City J-Pop Piano Cover Version,ピアノ女子,Japanese Pop Music Classics on Piano,2023-04-23,0
0wqAj7BPMFbkqZEMLbk222,Pulse,Green Antarctica,"Japanese Pop, Set 1",2021-07-24,0
4O6hndJkyLUxfEecttMQB8,死ぬのがいいわ,Fujii Kaze,J-Pop To Make You Smile,2022-09-20,13
1LJit0odYIVuEr4EXUHHQW,Cosmocats Theme (Mulch Mix),Nmesh,Japanese Pop Over Sleep (Deluxe Edition),2002-08-10,0
60nAlJ1keFVmLnisv5A79x,Soothing Keys - Electric Piano ver.,ピアノ女子,Japanese Pop Music Classics on Piano,2023-04-23,0
4A8fZLPVajWmoXnnXHrI7y,Speechless Speaker,Imari Tones,Japanese Pop,2007-10-01,0
0uj6vi4w2IjBHouSinyo1d,Lullaby Whispered by the Stars - Electric Piano ver.,ピアノ女子,Japanese Pop Music Classics on Piano,2023-04-23,0
24fZAKZRlQkKY8EbWEkqQL,Petrichor,POP ART TOWN,SWEET! SWEET? SWEET!,2019-11-06,7
1MQ2MbE2cP0EjGtFgl13WZ,Center Tendu ~The Waves of the Danube~,The laid back pianist,Japanese pop music for ballet lesson ~Yell~,2021-05-27,0
0iC63IHbjr3V6c9AX1Lrfs,Modern Konjikiyasha,Kasagi Shizuko,"Japanese Retro Hits - The Fifties, Volume 1",2012-10-02,1
0qeqezzgrkHLLj23vEZJ9q,Juku-Shiki - JP Version,Imari Tones,Japanese Pop,2007-10-01,0
2ntFf8vl8VjbNreIoeKoTk,Ring Ring Ring,THE LET'S GO's,KILL BY POP,2022-09-28,3
6ugMDwxdD5064aMgJ21qTw,"TERUUNO UTA - Electric Piano ver. - From STUDIO GHIBLI ""Tales from Earthsea""",ピアノ女子,Japanese Pop Music Classics on Piano,2023-04-23,0
0XwOvrh9L3zFCw1MWYbUQ7,Point,Perfume,Level3 (Bonus Edition),2014-10-03,1
38SEetqnE6d7LzGRKCAMQq,Eastern Beauty,STEVE CORNISH,"Japanese Pop, Set 1",2021-07-24,0
0UHBKy5XP28pgfn3Bhtt1q,Nagisa,imase,City Pop Essentials ~ Summer ~,2023-08-02,3
6KXOrGNdfL3pDNauP3F7Pt,Girl 18 (Instrumental),Tom Hajduk,"Japanese Pop, Set 1",2021-07-24,0
2xWjoqJj0fMyjz400eoYxL,Stay with You,CAPSULE,capsule rewind BEST-1 2012-2006,2013-03-06,2
7A2YrQQIkXKuM5zTGRjOEH,My Shy Master,Reni Mimura,"Japanese Pop, Set 1",2021-07-24,0
2uxiIz7Rrp0bUx8apJZRuH,コトリズム,Pop Never Dies,"Faster, POP! Kill! Kill!",2016-12-21,12
47R9uR467NQUt19RnqQE1s,Skies of Tokyo,Imari Tones,Japanese Pop,2007-10-01,0
0Em2FBhBxKomQ2leiPA0vu,Izayoi,Kou Kakinohara,Japan Today: J-Pop & Rock,2015-10-31,0
2kLFQDsyAcAzFBnzkJih4I,Karma Flower,Imari Tones,Japanese Pop,2007-10-01,0
0DIpkhXk4G4vYjPNUvpHdr,YUME HITOYO,Yasukazu Kano,JAPANESE POP STANDARDS with shinobue and piano,2021-11-03,0
7ajgzxSphJ1A455xwNRoSA,Feelin’ Go(o)d,Fujii Kaze,City Pop Radio - Summer Chill -,2024-09-06,8
29CAuuib3PLnfEZkFT78KI,Parachute,Green Antarctica,"Japanese Pop, Set 1",2021-07-24,0
4j5eTmr2FA5NJEliJWGyBa,JAPANESE HORROR STORY,SITUASION,THE YEAR,2022-03-09,6
5TwWbeGlvdwSELZvuqCfbc,Adagio ~ kotobani dekinai~ - Instrumental,The laid back pianist,Japanese pop music for ballet lesson ~Yell~,2021-05-27,0
3HrWXGTkYqkdxMO0yIat24,Pop Sicle,High Rise,Disturbance Trip,2024-09-27,2
6FCpE3rbM8biendW8vTYqR,That's Why I Love You - JP Version,Imari Tones,Japanese Pop,2007-10-01,0
3czztJ4ZqsqrdYU7CSGbEj,Aishirai,UA,JaPo,2016-05-11,2
64FUTAKtBmaSt4SLnbC8B3,Boom Bang Boom Cue,Roeland Ruijsch,"Japanese Pop, Set 1",2021-07-24,0
1kUnVfeVXUh9SGHDcFXqWe,晴れ舞台,Shin Rizumu,Musica Popular Japonesa,2022-11-23,2
36r3dRkrqzaK7mOuxnomoX,Death's Head III,Nmesh,Japanese Pop Over Sleep (Deluxe Edition),2002-08-10,0
2OaG3eEU3uHEzwNKhzJfO6,ppps,POLYPLUS,debut,2018-09-12,3
0RP48GZ77rpF32Vne4VXBV,The Tiger Pit,Nmesh,Japanese Pop Over Sleep (Deluxe Edition),2002-08-10,0
6ir75Ty6JnKfSrO05GknCT,I,Creep Hyp,Japan Best Hits 2023,2023-12-01,7
2HJZMwVuqIALKEaM0UJ6Rb,Carrying you,Yasukazu Kano,JAPANESE POP STANDARDS with shinobue and piano,2021-11-03,0
4uI7XDI9o6NDNbUGq8ZmPR,Flow - Instrumental,Perfume,Flow,2022-03-09,15
06oSIiT3KgVSH7lo6M00b3,Coda ~Runner~ - Instrumental,The laid back pianist,Japanese pop music for ballet lesson ~Yell~,2021-05-27,0
5btmiteG8GSfzGfYPo6Hxd,Excursion 1,Nmesh,Japanese Pop Over Sleep (Deluxe Edition),2002-08-10,0
5PFQJqC8ST0NZsvTiI420u,十四時過ぎのカゲロウ,KIRINJI,City Pop Essentials ~ Summer ~,2023-08-02,7
4w48jAR772bf8Ny8NWwB6z,Government Issued Trash Can,Nmesh,Japanese Pop Over Sleep (Deluxe Edition),2002-08-10,0
1PChgrXTm5b5JdJ9dtpy0B,地獄快速,Pop Never Dies,戦略的生存,2023-02-22,12
1FyIOtnQXghpfsISOtw3QX,Brain Leech,Nmesh,Japanese Pop Over Sleep (Deluxe Edition),2002-08-10,0
3zBZNr4hY42tsHZ7Ey6UGM,Glissade ~Chopsticks~,The laid back pianist,Japanese pop music for ballet lesson ~Yell~,2021-05-27,0
7d1pAzGD40StSAdghvNgEW,The Dutch Oven (Demo Version),Nmesh,Japanese Pop Over Sleep (Deluxe Edition),2002-08-10,0
2KS3SUEDifV016CaEyMQWb,救われ升 - Album Mix,Pop Never Dies,上々,2020-11-11,11
2LIsmlYqisOOAh8XjMgM3k,Serenity on the Keys - Piano ver.,ピアノ女子,Japanese Pop Music Classics on Piano,2023-04-23,0
1WlA5OTBXRjPhRMNQYVzmM,会いたい,もさを。,J-POP Viral Hits: loved by K-POP stars,2023-06-16,2
2skGWuKys6yjy7M6qx3mRQ,Ring,Green Antarctica,"Japanese Pop, Set 1",2021-07-24,0
5BLJqwzuzacZYrQ1WyIs5Z,What a Horrible Night to Have a Curse,Nmesh,Japanese Pop Over Sleep (Deluxe Edition),2002-08-10,0
6cJBBxfrfOzipYB1BQzZnR,SWEET MEMORIES,Yasukazu Kano,JAPANESE POP STANDARDS with shinobue and piano,2021-11-03,0
1kFLL5jkPXVUdSZ1DB9Qg0,ファンタジー,POP ART TOWN,ART MUSEUM,2022-11-16,5
3qUzP9NlDspNlRqc7I8GlM,Wish You Were Here,JD 77,"Japanese Pop, Set 1",2021-07-24,0
0HZPRXD9GeOJHNdyOGbKqs,にんじゃりばんばん,J-Pop Factory,J-Pop,2013-10-09,0
4gVRpvYgJ281auYTai217B,Grand Waltz ~Masquerade Hotel Main Title~ - Instrumental,The laid back pianist,Japanese pop music for ballet lesson ~Yell~,2021-05-27,0
6VhBcsCFwwpkz5919rey9c,ただ声一つ,ロクデナシ,J-Pop Festival,2023-05-24,24
3oZ9tMhvygBIhb2sXMJvoW,Alps,Green Antarctica,"Japanese Pop, Set 1",2021-07-24,0
7fs1mYsHKnQB3oDoYFFWfQ,Jpop Role Play Game,AXS Music,Contemporary Videogames,2017-12-23,1
19zJTRAkXH2yHkxgcM03yy,An Old Road,Megumi Onaka,Japanese Popular Songs,1997-09-30,0
5k8pOJwN0XPEtD8snkWuSh,Untitled Japanese Modern City Pop 1,notsong,Untitled Japanese Modern City Pop 1,2024-10-03,0
6odOg1jj4G4lZiQTyedk7D,WARABIGAMI TENNO KOMORIUTA,Yasukazu Kano,JAPANESE POP STANDARDS with shinobue and piano,2021-11-03,0
2V9EbQMIXfUf1R5uBLoBA0,Kimigayo,Kou Kakinohara,Japan Today: J-Pop & Rock,2015-10-31,0
4Null4ni2v08aElxnYIPDr,Failure to Launch (Controller Mix),Nmesh,Japanese Pop Over Sleep (Deluxe Edition),2002-08-10,0
2VgF9giduWi5uF8GBN47d6,Shiroi Fune no Illuminato,Hirano Aiko,"Japanese Retro Hits - The Fifties, Volume 1",2012-10-02,1
5jDln6ZFwUZeKnwDfpiaCn,Swaying Heart Under the Moonlight - Electric Piano ver.,ピアノ女子,Japanese Pop Music Classics on Piano,2023-04-23,0
2YxK5Wf1TPEmL8LZtxVge8,カムパネルラ,POP ART TOWN,カムパネルラ,2024-07-11,11
76Xd85kFInqePTD8qIl5OT,synthesizer,tofubeats,lost decade,2013-04-24,4
3eCLHfSM44DzCDAlJl4PNu,HANAMIZUKI,Yasukazu Kano,JAPANESE POP STANDARDS with shinobue and piano,2021-11-03,0
1VK7Oc21l29jIPP0O0TSE8,Frappuccino,Japanese Jenn,J POP,2023-11-24,0
5EHdbBvvbakusxeUdQg8Fc,Healing Harmony - Electric Piano ver.,ピアノ女子,Japanese Pop Music Classics on Piano,2023-04-23,0
600lKbOZEY5uHjzFSdKxYA,ブレーメン,ヨルシカ,J-POP Viral Hits 2023 in China,2023-11-07,5
4TGkCjPmyfCfTGjuac4VEB,The Strawberry Statement,Yasukazu Kano,JAPANESE POP STANDARDS with shinobue and piano,2021-11-03,0
7DkqRYW9QPTvldhJRw8fk4,Nagisa,imase,City Pop Radio - Summer Chill -,2024-09-06,4
7DFMUjcj9uPqYefQ4IGw0R,ORIBIAO KIKINAGARA,Yasukazu Kano,JAPANESE POP STANDARDS with shinobue and piano,2021-11-03,0
7gdbGbm8jwC9SFDqTiMGzv,Iron Hammer,Imari Tones,Japanese Pop,2007-10-01,0
4ry4QcGphfP2SCPxYLbfiT,ただ声一つ,ロクデナシ,City Pop Mix 2023,2023-08-16,20
0P6z2cg7L4XIVXgpn4YEr1,Plie ~Kamado tanjirouno uta~ - Instrumental,The laid back pianist,Japanese pop music for ballet lesson ~Yell~,2021-05-27,0
5N6PdgXweypT5x9S15DyOH,月の踊り子,Pop Never Dies,戦略的生存,2023-02-22,10
3QlJiNrKW32qtt8t8vdhEc,Making Waves (Nmesh Mix),Nmesh,Japanese Pop Over Sleep (Deluxe Edition),2002-08-10,0
55CDXeDi8aqSEQHcUkNPOc,夕凪、某、花惑い,ヨルシカ,J-POP & J-ROCK : JAPAN BEST HITS,2023-04-03,5
5ztpTVC97VrnmIXcWko755,Riding on the Soothing Night Breeze - Electric Piano ver.,ピアノ女子,Japanese Pop Music Classics on Piano,2023-04-23,0
