track_id,track_name,artist_name,album_name,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
48TIW9T79V2Uap4pNafzrB,KARATE - Live at Wembley,BABYMETAL,LIVE AT WEMBLEY,2016-12-28,10,0.996,7.0,-2.881,1.0,0.135,6.42e-05,0.926,0.975,0.0637,90.046
79LdvxXi5JYUjhnO7v9Fi3,The Look,Roxette,Look Sharp!,1988-10-19,59,0.838,2.0,-5.363,1.0,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011
0PNt5WTw092eED0ru9SuIp,Romeo And Juliet,Dire Straits,Making Movies,1980-10-17,68,0.441,5.0,-11.999,1.0,0.0309,0.546,0.0132,0.0869,0.525,87.573
6OSyCAmXT4Gkd3OQ2aPOaF,Silent Lucidity - Remastered 2003,Queensrÿche,Empire - 20th Anniversary Edition,1990,57,0.627,7.0,-5.659,1.0,0.0274,0.0528,0.000276,0.12,0.0977,140.04
5RgFlk1fcClZd0Y4SGYhqH,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),1977,75,0.324,3.0,-11.996,1.0,0.0346,0.797,0.000473,0.12,0.384,176.631
7IsEXPk6qqt30FfQv4SZMa,The Way,Fastball,All The Pain Money Can Buy,1998-01-01,62,0.882,6.0,-5.648,0.0,0.0346,0.143,9.67e-06,0.335,0.908,120.837
2nvC4i2aMo4CzRjRflysah,In My Place,Coldplay,A Rush of Blood to the Head,2002-08-27,73,0.588,9.0,-5.455,1.0,0.0278,0.0553,4.95e-06,0.298,0.193,144.636
6Zkulfbv0ebe7tukkftvd1,Don't Let The Sun Go Down On Me - Live,Elton John,Love Songs,1995-11-06,53,0.596,0.0,-8.01,1.0,0.0319,0.414,1.47e-05,0.701,0.274,138.447
54b8qPFqYqIndfdxiLApea,Alone,Heart,Bad Animals,1987-06-06,72,0.452,1.0,-13.099,1.0,0.0355,0.638,0.000252,0.0959,0.168,175.124
5rq41UuQocWyWpAj5vpSKZ,JIDAISHIN,Do As Infinity,The Best of Do As Infinity,2014-01-01,1,0.968,10.0,-2.368,1.0,0.0503,0.225,0.0507,0.0975,0.71,170.056
2gKmoKU5grIZ0Km4CYfCHv,Comfortably Dumb,Extreme,Take Us Alive,2010-05-19,1,0.949,1.0,-6.501,1.0,0.0442,0.0109,0.0131,0.921,0.553,89.484
39qYD4J4BKvZMQgxfXl5bv,Eye In The Sky,The Alan Parsons Project,Eye In The Sky (Expanded Edition),1982,69,0.417,2.0,-12.643,1.0,0.032,0.562,0.00098,0.0765,0.522,111.928
5Ds0VGkTSQ1jf4KzLUpZPb,Change the World,Eric Clapton,Clapton Chronicles: The Best of Eric Clapton,1999-10-12,62,0.558,9.0,-8.8,1.0,0.0246,0.491,0.00538,0.181,0.542,96.895
5932kbyNt445gDTT2chRUS,One More Try - Remastered,George Michael,Faith,1987-10-30,58,0.291,5.0,-12.544,1.0,0.0283,0.434,3.78e-05,0.11,0.0823,119.005
2kyVQg00pphEufGT59M2XH,(They Long To Be) Close To You,Carpenters,Close To You,1970-01-01,68,0.233,8.0,-15.362,1.0,0.0346,0.726,0.000108,0.122,0.208,89.044
1pTGc8pwyo6xtgXBKCBcFn,Woman in Love,Barbra Streisand,Guilty,1980-09-23,66,0.278,3.0,-16.311,0.0,0.028,0.248,0.000126,0.133,0.331,169.735
53PJqUlPuzywePHDS7dm11,瞬間センチメンタル,SCANDAL,Scandal Show,2008,0,0.928,9.0,-1.092,1.0,0.121,0.0256,0.0,0.554,0.638,167.812
3G0ENKW9vzV0SuYKaWFflI,Nikita,Elton John,Ice On Fire,1985-11-07,66,0.656,7.0,-9.29,1.0,0.0277,0.123,0.000264,0.0735,0.752,86.605
4HGq1JnXVs0EWrRPiQHGPT,あなたのことを想って指先でなぞる文字は,Softly,言えなかったこと。言いたいこと。,2016-09-14,21,0.387,6.0,-7.291,1.0,0.0312,0.651,0.0,0.521,0.25,148.01
3FZ45NuqPaEaq9ak77HilG,はんぶんこ,Stereopony,OVER THE BORDER,2010-06-09,0,0.954,4.0,-2.857,1.0,0.0625,0.022,0.0,0.278,0.706,103.466
4wasJgglCqnMDHryYIwui7,共犯者,Mashiro Shirakami,東京におけるセックスフレンドや恋人のなにがし(またはそれに似た情事)について聞いて書いた。,2017-02-22,0,0.655,1.0,-6.606,0.0,0.049,0.348,0.0,0.0849,0.772,127.008
7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,1987-07-21,84,0.952,6.0,-5.321,1.0,0.0522,0.09,0.0843,0.112,0.624,125.304
4yCXugIkEdW7vPm1dpLEoz,More Than Words,Extreme,Take Us Alive,2010-05-19,1,0.276,5.0,-15.853,1.0,0.045,0.702,0.0,0.802,0.226,183.444
45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,Lenny Kravitz,Are You Gonna Go My Way,1993-03-09,72,0.67,11.0,-10.322,0.0,0.0353,0.00165,0.0109,0.331,0.777,129.269
0gcjc7Vt5xtcfmJgf6g2IO,When You Say Nothing At All,Ronan Keating,Ronan,2000-01-01,70,0.448,7.0,-10.665,1.0,0.0246,0.161,1.18e-06,0.0811,0.418,173.86
2AkmdLbVKS1steeZdy8H1l,I Want To Break Free - Single Remix,Queen,The Works (Deluxe Edition 2011 Remaster),1984-02-27,71,0.435,4.0,-8.927,1.0,0.0324,0.0841,0.00026,0.0763,0.596,108.95
7k3FwFzSQXQpo364uDMqzP,More Than Words (Live),Extreme,Pornograffitti Live 25 / Metal Meltdown,2016-10-14,37,0.438,5.0,-14.415,1.0,0.0391,0.436,0.0,0.642,0.245,94.26
0s8OMEGJQJIUr9VFwNEH1v,With Arms Wide Open - New Version With Strings,Creed,Human Clay,1999-01-01,57,0.695,0.0,-5.756,1.0,0.0388,0.032,0.0,0.201,0.165,141.91
1TtNwAy3R2NLiCpBrHbXjV,夜明けの流星群,SCANDAL,SCANDAL,2017-02-15,0,0.859,7.0,-3.475,1.0,0.0308,0.0358,0.0,0.259,0.572,127.056
4F2t297QK40XFcIHqkmLHs,I Wish It Would Rain Down - 2016 Remaster,Phil Collins,...But Seriously (Deluxe Edition),1989-11-20,66,0.667,8.0,-4.715,1.0,0.0294,0.292,0.00683,0.313,0.356,125.887
0R8P9KfGJCDULmlEoBagcO,Trouble,Coldplay,Parachutes,2000-07-10,72,0.546,11.0,-7.496,0.0,0.0314,0.189,0.0015,0.17,0.195,139.757
0gEyKnHvgkrkBM6fbeHdwK,Linger,The Cranberries,"Everybody Else Is Doing It, So Why Can't We?",1993-03-01,84,0.434,7.0,-14.918,1.0,0.0265,0.0783,5.18e-05,0.14,0.204,94.843
4t1fWWJQs5V9YErfsrDslC,Cryin',Aerosmith,Get A Grip,1993-01-01,69,0.813,9.0,-4.45,1.0,0.0319,8.31e-05,0.0381,0.274,0.539,105.757
37BTh5g05cxBIRYMbw8g2T,Rosanna,TOTO,Toto IV,1982-04-08,71,0.513,7.0,-13.034,0.0,0.0357,0.0208,0.000147,0.205,0.739,80.647
5n6RyVDAY9ysNg2FkSCwfr,アイム・ウィズ・ユー,Che'Nelle,ビリーヴ,2017-03-08,6,0.8,4.0,-3.402,1.0,0.0303,0.138,0.0,0.469,0.417,91.034
60bF2b61f7Q5Bt82QCBwvc,Brothers In Arms,Dire Straits,Brothers In Arms - 20th Anniversary Edition,1985-05-13,67,0.423,8.0,-9.454,0.0,0.0323,0.53,0.876,0.119,0.136,76.145
0Z2CgMqTyPxSMJVcZZ2rGX,Always,Bon Jovi,Cross Road (Sound & Vision) [2CD/DVD Sound & Vision],1994,54,0.658,4.0,-5.589,1.0,0.0318,0.117,0.0,0.0677,0.307,143.713
4JnIqjjkvaepfs6yeQGM8F,A.I. am Human,Monkey Majik,A.I. am Human,2016-12-07,19,0.816,10.0,-7.176,0.0,0.0704,0.00258,1.16e-05,0.148,0.872,119.956
3qik29BKjJFcucGkhGbhHj,RuLe,Ado,Zanmu,2024-07-09,60,0.662,0.989,1.0,-1.324,0.0,0.0701,0.0133,0.000178,0.27,0.835,132.0
7KtVbdX7JJbzzhpm6t2APb,POP SONG,Kenshi Yonezu,LOST CORNER,2024-08-21,55,0.762,0.792,11.0,-6.444,0.0,0.128,0.212,2.26e-05,0.942,0.832,109.949
2noRPwBUD3h98s09YuxHf9,Save Yourself - Japanese Version,ONE OK ROCK,Save Yourself,2022-06-24,39,0.56,0.859,5.0,-2.747,1.0,0.0694,0.00802,0.0,0.0541,0.768,82.52
4WLPVNcREnLAlHfd0JJpP9,Jpop (Welcome to Tokyo),Stacy's Cousins,Phineas and Ferb Summer Belongs to You,2010-01-01,29,0.768,0.931,7.0,-7.625,1.0,0.0667,0.00902,0.0647,0.312,0.984,151.99
4ZHsFzpBYqtnwtKIQcHKHs,ポップコーン!!,MAISONdes,ポップコーン!!,2024-03-22,38,0.677,0.948,1.0,-2.281,1.0,0.066,0.39,0.00116,0.215,0.947,174.877
7I70OekQ4HtfWMLpUTwFh9,Mad POPCORN World!,戌神ころね,Mad POPCORN World!,2024-10-02,30,0.537,0.953,7.0,-3.206,1.0,0.192,0.182,2.14e-05,0.262,0.643,171.206
0cEill2tVJ38caZlb3LyFy,damn,Fujii Kaze,damn,2022-09-30,40,0.71,0.758,7.0,-7.993,1.0,0.0331,0.00348,5.87e-05,0.0999,0.695,129.984
1teJGDOGIkwfoYbF1iZbHj,Ghost and Writer,WEDNESDAY CAMPANELLA,POP DELIVERY,2024-06-05,27,0.714,0.742,7.0,-6.075,1.0,0.045,0.0666,0.0,0.0716,0.7,153.028
0zngjITKiudJ1mBYmrOnu8,^^,MIREI,^^,2023-01-18,42,0.561,0.881,5.0,-4.849,1.0,0.109,0.428,0.0,0.339,0.791,189.914
1ciieAC7a40oXaKhWFpfOT,POPSTAR in the KINGDOM,King & Prince,Re:ERA,2024-10-14,53,0.849,0.603,5.0,-6.001,0.0,0.0547,0.00331,0.0,0.158,0.229,134.017
3xgxEgp7Cd69RqbkK374Mm,COCONUT,NiziU,COCONUT,2023-07-05,44,0.744,0.911,4.0,-2.554,0.0,0.0536,0.23,0.0,0.283,0.73,115.053
3tv7UdosUc9mFML6crORV7,Holy Light,imase,POP CUBE,2022-11-09,31,0.575,0.726,5.0,-5.363,1.0,0.0405,0.091,0.0,0.167,0.841,179.941
5ZiAYujs7k4C8ByqZX7n3A,再生,Perfume,再生,2019-11-29,30,0.516,0.917,6.0,-2.405,1.0,0.0326,0.0179,0.00101,0.0867,0.76,150.05
54aOhUb7pBbk3Ax2SYkiDK,Japanese Boy,SMiLE.dk,Party Around The World,2013-04-12,21,0.624,0.999,1.0,-4.859,1.0,0.1,0.0162,0.000123,0.338,0.332,139.97
167Dnae5xUx4JljxK6SyRf,John's Running,Roly Poly Rag Bear,Hana,2008-10-16,17,0.574,0.629,0.0,-10.534,1.0,0.0292,0.0531,0.024,0.187,0.8,169.978
2q3be8U4FpvlI9DuQoVPpG,微かなカオリ,Perfume,JPN,2012-02-29,17,0.727,0.851,5.0,-2.155,1.0,0.0353,0.119,0.0,0.0906,0.701,117.002
5IKYclmtzwyEtMz2DLrvAy,Lu-La,Roly Poly Rag Bear,Hana,2008-10-16,12,0.714,0.336,2.0,-11.612,1.0,0.0259,0.754,0.693,0.11,0.729,106.007
7sBwLEWxWVrkGS5THQyfPZ,ミス・フォーチュン ラブ,Seiko Oomori,THIS IS JAPANESE GIRL,2024-09-18,27,0.755,0.909,3.0,-2.429,0.0,0.0473,0.0109,4.48e-05,0.167,0.828,111.058
3UxHmuV56Hm5HKrAEuPkEU,だれでも絶滅少女,Seiko Oomori,THIS IS JAPANESE GIRL,2024-09-18,27,0.446,0.978,3.0,-0.834,1.0,0.124,0.0175,5.72e-05,0.138,0.668,172.063
7qADyt04kkhuvOeALYiPs6,Akai ranpu no shuuressha,Hachiro Kasuga,"Japanese Retro Hits - The Fifties, Volume 5",2012-10-04,3,0.633,0.207,2.0,-11.285,0.0,0.0415,0.991,0.0757,0.103,0.73,112.723
2ITQmXeGyU5M0g9tgLvlPU,J-POP,TsuShiMaMiRe,Sex on the Beach,2010-05-12,0,0.391,0.979,9.0,-0.487,0.0,0.0801,0.000323,0.0152,0.0954,0.494,119.698
1nkSjisMG8UhBtmRc69XgS,Umino Nioi,TEMPLIME,POP-AID,2023-11-01,7,0.572,0.735,10.0,-8.461,1.0,0.137,0.0368,0.0246,0.134,0.271,143.98
7eakWiJGbgHjHkQTONgMm5,Stay where you are,the engy,Stay where you are,2018-06-15,25,0.713,0.648,6.0,-5.198,0.0,0.104,0.252,0.0,0.0923,0.708,95.072
5AQ5NNON7VmL8mCe0A4hMs,Rolling Days,櫻井 翔,Japonism,2015-10-21,14,0.637,0.853,5.0,-4.253,1.0,0.071,0.122,0.0,0.0714,0.496,108.001
4TuSvwEIqhBHcYxEYkbvyZ,ローリンソウル・ハッピーデイズ,Pop Never Dies,ローリンソウル・ハッピーデイズ,2022-10-05,16,0.713,0.869,5.0,-2.675,1.0,0.0688,0.0537,7.46e-05,0.275,0.92,141.035
4TtPZNHIZiOoBwRi7IgyLL,SUMMER NUDE,POP ART TOWN,ART MUSEUM,2022-11-16,9,0.676,0.787,1.0,-6.1,0.0,0.0361,0.0146,0.000428,0.132,0.706,97.985
513OZCV8d3Z7iXvRXUdLMQ,まだまだ,XinU,XinU,2023-05-31,14,0.843,0.439,1.0,-7.829,1.0,0.0433,0.57,2.36e-06,0.152,0.745,99.021
1zuP1qKUQGqLbzt1Xdrrfr,J-POPSTAR,Aile The Shota,Epilogue,2023-12-06,32,0.731,0.672,1.0,-6.022,1.0,0.0515,0.121,0.0,0.254,0.451,88.031
72WfXYzKtfIE8goaGsZjCf,Chanting TONIGHT,DADADA!,THE BEST HIT 1 MINUTES,2023-03-03,6,0.588,0.716,5.0,-6.526,1.0,0.0328,0.608,0.000174,0.111,0.512,156.849
6Dbf2LuwdHbWXWXo7BRWDQ,Theme from Mary Poppins Returns,Marc Shaiman,Mary Poppins Returns (Original Motion Picture Soundtrack/Japanese Version),2019-01-30,1,0.182,0.0861,7.0,-19.622,1.0,0.0435,0.895,0.861,0.274,0.0346,108.318
4I3LUuHVLW7cTjESi20kVc,チョコレート,SWAY,Stay Wild And Young,2022-03-16,26,0.764,0.854,8.0,-4.857,1.0,0.0339,0.366,0.0,0.151,0.93,136.06
1w2bdMOpjUAqd5ZSOwFyyW,いつかのあなたに,Upbeat Flickers,80's Japanese CITY POP Original mix vol.2,2024-10-29,0,0.767,0.547,1.0,-8.268,1.0,0.0369,0.0822,2.27e-06,0.265,0.581,132.256
4zJvI7IP17hBOepYiSdunq,Midnight Story,Upbeat Flickers,80's Japanese CITY POP Original mix vol.2,2024-10-29,0,0.673,0.719,9.0,-8.219,0.0,0.0273,0.00107,0.00855,0.124,0.896,133.929
3lQAbeTMu4nkMUyn6VG5Qx,Remember,Upbeat Flickers,80's Japanese CITY POP Original mix vol.2,2024-10-29,0,0.811,0.483,7.0,-11.568,1.0,0.0515,0.0951,0.0,0.0757,0.764,117.557
7kHvD6JniV0f8coT6L2NoZ,denkijikakenoyuuutsu,popcatcher,poikilotherms,2001-07-25,2,0.6,0.774,7.0,-5.461,1.0,0.0339,0.000287,0.705,0.0916,0.693,123.879
6vwnJHQgNL6oEaeoRfSlLa,涙のシグナル,Upbeat Flickers,80's Japanese CITY POP Original mix vol.2,2024-10-29,0,0.583,0.702,6.0,-7.972,0.0,0.0308,0.0645,0.024,0.108,0.939,157.977
6pENL6iSxYfLDKiZgcYjOf,誘惑の炎（男が女を歌うとき）,Upbeat Flickers,80's Japanese CITY POP Original mix vol.2,2024-10-29,0,0.746,0.644,4.0,-8.562,0.0,0.0342,0.0472,0.0,0.0859,0.774,113.162
5RnkkMiPJVoPLtOqqvYgdQ,Madokapop,Club2Tokyo,Pink Summer,2018-06-30,3,0.476,0.81,5.0,-6.152,0.0,0.185,0.0518,0.0059,0.262,0.889,160.001
2MFZqWis0lRZFvOibQM4jb,Overture,Marc Shaiman,Mary Poppins Returns (Original Motion Picture Soundtrack/Japanese Version),2019-01-30,2,0.245,0.522,0.0,-10.762,1.0,0.047,0.846,0.765,0.117,0.236,134.688
4Rjh91fMqktYU35TmPCAR3,JAPANESE GIRL,BEAT CRUSADERS,VERY BEST CRUSADERS,2009,9,0.474,0.939,9.0,-4.588,1.0,0.0712,0.000292,0.0,0.138,0.874,173.985
57EVy4zppdi2sJogdA3mAY,Unforgettable,Chie Hanawa,Japan Today: J-Pop & Rock,2015-10-31,5,0.476,0.938,4.0,-5.349,0.0,0.0547,0.00178,1.97e-06,0.11,0.523,159.919
2wTXSjpninO82zmfat2AhA,Girls Don't Cry,POP ART TOWN,Sensation,2020-11-18,11,0.813,0.736,1.0,-4.7,0.0,0.0788,0.169,3.71e-06,0.0723,0.91,126.999
4QGcS1QaQvDS5qxuucWSci,I know you,tofubeats,POSITIVE,2015-09-16,6,0.601,0.735,8.0,-5.849,1.0,0.0437,0.0375,0.12,0.13,0.54,116.797
16edmKRZUDoxWzrfGrqmGs,Don't Stop,80KIDZ,Don't Stop,2019-07-10,2,0.669,0.903,11.0,-4.201,0.0,0.0584,0.221,0.035,0.301,0.584,114.982
4WwrKGHs307o4OlhgjZKBu,Rise of the Night,DJ Dutchemu,Dark J-Pop,2024-09-23,9,0.493,0.413,1.0,-14.319,1.0,0.0456,0.00539,2.09e-06,0.0844,0.369,108.79
4CpLioamuI6OjHjIxtMAAi,oboreru,Blumepopo,umi to dokuyaku,2019-05-18,5,0.17,0.915,9.0,-3.04,1.0,0.136,0.000521,0.0765,0.236,0.224,78.735
51SjQ011TrNzXnajczXTcV,Radio Love,Plastic Girl In Closet,TOY,2010-02-24,4,0.451,0.873,2.0,-5.7,1.0,0.0497,0.00686,0.873,0.103,0.225,120.077
3TW4HdQRmr2olqAyz57sr9,Chururi,YUZU,Chururi,2024-05-15,8,0.611,0.785,4.0,-4.481,1.0,0.0263,0.0959,0.0,0.351,0.603,97.994
5Nfnxb6TlkM1anIgg3MQXV,RIDE ON TIME,BENI,City Pop Radio - Summer Chill -,2024-09-06,3,0.739,0.834,8.0,-3.349,1.0,0.0488,0.412,0.0,0.329,0.881,120.029
05a9wut2JlHex8rhhI8VWu,POP OUT!! feat. Cana & B-Bandj,i-dep,POP OUT! WHAT!!!,2009-09-09,5,0.78,0.964,11.0,-3.469,0.0,0.0591,0.156,0.0393,0.0251,0.966,129.997
6yQZcSggFOwLykS8MVgboL,Da Re Da,AKB48,どうしても君が好きだ (Special Edition),2023-04-26,8,0.515,0.945,5.0,-1.099,0.0,0.0496,0.107,0.0,0.228,0.695,140.061
2svaC9ceSI1sTKdgQHTtbJ,Tokyo Lights,Kimonos,Kimonos,2010-11-17,1,0.461,0.998,7.0,-3.345,1.0,0.0532,0.00187,0.526,0.166,0.235,139.971
30SGYDPAzYfYaMi3FNgJgq,Pop Skirt,Tujiko Noriko,Shojo Toshi+,2006-07-31,3,0.775,0.25,7.0,-13.407,1.0,0.0602,0.917,0.0244,0.107,0.187,123.741
7EiaVO9WccKbfGV6HXRww9,LIE,SHACHI,LIE,2021-03-02,4,0.65,0.501,0.0,-11.364,0.0,0.0256,0.0593,0.0,0.466,0.353,99.974
5RNMRPya9saNrqcq7PtJB8,月の少女,ポップンビート,月の年,2021-09-05,1,0.721,0.502,0.0,-16.619,0.0,0.0465,0.00815,0.867,0.106,0.849,110.017
74zD4ywHygnWbWZsCfoioQ,GOLD,Special Favorite Music,World's Magic,2016-05-04,7,0.621,0.707,2.0,-8.146,1.0,0.0307,0.185,0.000178,0.0773,0.707,125.036
64Br03sD3PAIdVuHPmAbW2,Voyage,Kumisolo,Kabuki femme fatale,2017-04-07,4,0.534,0.656,11.0,-9.792,0.0,0.0325,0.402,0.323,0.345,0.815,128.405
1ZSpwKIDva89NzdsOXozVa,Girl's Rock,THE LET'S GO's,KILL BY POP,2022-09-28,3,0.552,0.958,3.0,-5.613,1.0,0.0437,0.000438,0.00122,0.116,0.649,102.543
5RycP2nKAiBOtlBI9UaEXH,Midnight Echoes,DJ Dutchemu,Dark J-Pop,2024-09-23,3,0.734,0.792,11.0,-13.097,1.0,0.0899,0.00132,0.921,0.242,0.894,159.983
7JsJ6P40XGwMroDfp730UO,AO,AZU,AO,2023-05-05,1,0.66,0.691,4.0,-4.049,1.0,0.0307,0.476,0.0,0.114,0.85,141.92
5J4NlcP1qxvFDGqLv1DSoa,14 summer,popcatcher,poikilotherms,2001-07-25,1,0.406,0.691,1.0,-7.355,1.0,0.0485,0.00159,0.181,0.0428,0.185,146.989
07ny1AeM2p8WhVqAa4XfJO,Ta to To,Jonathan Waller,Grammar Plus - Music: Japanese Vocabulary Audio - JLPT N5,2010-10-01,4,0.666,0.15,3.0,-17.476,1.0,0.652,0.908,1.19e-05,0.14,0.368,102.089
0WtTjn1KGo56lu63MpRklH,Do it!宙にジャンプ,DA PUMP,桜,2019-03-06,14,0.802,0.89,2.0,-2.866,1.0,0.134,0.0757,2.18e-06,0.105,0.756,133.977
7zXc3UUn6Q2LfgI5XSBukB,Kazoku,ChillHoop,Japanese Beats: The Best Lofi Music for Your Japanese Mood,2024-05-30,0,0.763,0.428,11.0,-12.035,0.0,0.0639,0.609,0.724,0.113,0.332,75.008
7c7MmMU6zSwhgjKyGquAgq,(Mr.)FLASHBACK DISCO,Denki Groove,FLASHBACK DISCO,1999-07-01,7,0.57,0.946,1.0,-8.558,1.0,0.0318,0.000399,0.813,0.152,0.796,135.39
7hP1fcgxalqlS81GCjK3IM,POWER POP,SpecialThanks,SEVEN SHOWERS,2009-07-22,3,0.526,0.873,9.0,-4.119,1.0,0.0942,0.000673,0.0148,0.15,0.525,130.011
0yX5hBy0UfTxcmGD5YNdX3,テレフォニズム (Night Tempo Melting Groove Mix) [instrumental],Philosophy no Dance,ダブル・スタンダード (Deluxe Edition),2021-08-18,2,0.633,0.707,8.0,-8.577,1.0,0.0343,0.146,0.839,0.0944,0.704,109.988
6xae6z8rovTPaAcgQ1Tq2A,GOOD,Plastics,A,2018-02-21,1,0.572,0.867,11.0,-4.671,0.0,0.167,0.171,0.0,0.921,0.569,151.915
4Zkb56opJ4n0xwOmsz6zUT,凛,SAKURA,Japanese Traditional Rock,2024-08-21,0,0.619,0.493,7.0,-12.992,1.0,0.0532,0.117,0.0307,0.115,0.496,113.372
0z4xZzPnePFLqx3Day9F3H,心に穴が空いた,ヨルシカ,J-POP & J-ROCK : JAPAN BEST HITS,2023-04-03,3,0.599,0.939,6.0,-4.387,1.0,0.0497,0.228,3.75e-05,0.0723,0.587,99.953
0rQDnEaDMQrPOolHpmYNRL,REMINDER,Straightener,J-POP & J-ROCK : JAPAN BEST HITS,2023-04-03,2,0.345,0.968,8.0,-2.71,1.0,0.117,0.000558,0.182,0.205,0.136,159.73
7wEIlRcZrZ8NJKo8W81pmu,Innocence,DJ Noriken,The Best of Japanese Stream Hardcore,2019-09-18,1,0.498,0.999,7.0,-0.77,1.0,0.293,0.207,0.000555,0.328,0.0753,89.998
3jNhVeEo6yRuzrQxMroT3Q,Ceremony (feat. Masae Otaka) - Japanese,Roof,Ceremony (feat. Masae Otaka) [Japanese],2017-05-26,0,0.716,0.32,8.0,-10.487,1.0,0.0359,0.926,0.00119,0.116,0.471,114.864
6xLVk3glyWrR2gLYefPfPQ,Popcorn,um-hum,UMA,2023-09-13,1,0.668,0.884,1.0,-6.171,1.0,0.0701,0.00571,0.596,0.886,0.831,124.98
42ZQR1uzkCXIoTFvEMwXyJ,Hakuchumu,0.8秒と衝撃。,HakaiPOP,2015-08-05,1,0.59,0.69,8.0,-1.644,0.0,0.044,0.051,0.0,0.125,0.909,103.865
6VbixB5zJt5rsfWf1ZJfJe,Pretender,Kosuke Kamishin,ウタモノ 10 SUMMER SONGS J-Pop Cover,2024-09-21,0,0.617,0.629,8.0,-6.916,1.0,0.0262,0.459,4.3e-06,0.131,0.556,92.009
0R4hqpwTpSjLXkybGJ9h1y,NIGHT DANCER,imase,J-POP Viral Hits 2023 in China,2023-11-07,7,0.911,0.585,7.0,-8.078,0.0,0.0735,0.0945,0.0,0.134,0.851,117.06
5PYzh77ScBpZrnt0DwjfoV,いちご娘,Denki Groove,J-Pop,2008-04-02,2,0.805,0.873,10.0,-7.475,0.0,0.0912,0.282,0.88,0.0682,0.694,120.03
2dEgwtRjYl6TJkIwjRwn6z,Heaven,Warrant,Dirty Rotten Filthy Stinking Rich,1989,57,0.488,6.0,-11.143,1.0,0.0287,0.115,0.0,0.128,0.33,145.778
47PQWnMc01EmIH0PD2UuGb,Spending My Time,Roxette,Joyride (Deluxe Version),1991-03-28,47,0.574,4.0,-5.149,1.0,0.0292,0.238,0.000115,0.127,0.218,170.549
6yJxCltgtmGxIgKOS6ndnu,Greatest Love of All,Whitney Houston,Whitney Houston,1985-02-14,67,0.305,9.0,-16.011,1.0,0.0339,0.484,3.55e-06,0.117,0.248,131.242
6ECp64rv50XVz93WvxXMGF,This Love,Maroon 5,Songs About Jane: 10th Anniversary Edition,2002,82,0.862,5.0,-4.612,0.0,0.0378,0.0525,0.0,0.093,0.809,95.051
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,Cyndi Lauper,She's So Unusual,1983-10-14,80,0.799,6.0,-4.897,1.0,0.0328,0.22,0.000602,0.349,0.725,120.372
7jmHyHMEqm9MJWiMAneF05,Stand By Me,Ben E. King,Don't Play That Song,1962,75,0.232,9.0,-12.326,1.0,0.0318,0.428,4.95e-06,0.215,0.673,119.136
55M7boCtVf0a3ncSyGvtzG,ウィーキャン!,Kishidan,ウィーキャン!,2016-08-24,37,0.953,7.0,-2.291,1.0,0.0653,0.00171,0.0,0.31,0.664,180.029
6guviPy3K9B7dkpqh7zajY,Here I Stand,JAY'ED,Here I Stand,2017-04-26,0,0.19,10.0,-11.052,1.0,0.0308,0.911,0.0,0.0884,0.255,72.981
41aANym7I97KN5ttOvjoJp,RUN THROUGH,lecca,High Street,2017-03-01,7,0.9,7.0,-2.352,1.0,0.0469,0.164,0.0,0.0731,0.65,147.988
7dyzZ1pOznrXBXwzunv2si,Don't Get Me Wrong - 2007 Remaster,Pretenders,Get Close (2007 Remaster),1980,60,0.932,0.0,-6.264,1.0,0.0469,0.138,0.00496,0.101,0.849,203.617
5ZjUKUnDGpzbwwT71R4viM,Ship's,UQiYO,Black Box,2016-01-20,0,0.566,8.0,-6.29,1.0,0.0293,0.0229,0.0043,0.0406,0.726,121.039
3US4cPFvBLVZUWLMFn08m5,Jewel,AAA,WAY OF GLORY,2017-02-22,23,0.863,3.0,-5.159,0.0,0.0321,0.0148,0.0,0.085,0.963,145.004
3fbnbn6A5O5RNb08tlUEgd,Streets of Philadelphia - Single Edit,Bruce Springsteen,Greatest Hits,1995-02-27,76,0.29,5.0,-13.251,1.0,0.0302,0.294,0.118,0.0924,0.443,93.699
3oEkrIfXfSh9zGnE7eBzSV,The Winner Takes It All,ABBA,Super Trouper,1980,73,0.788,6.0,-6.748,1.0,0.0371,0.574,0.000766,0.0859,0.52,126.15
6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,Kansas,Point Of Know Return (Expanded Edition),1977,78,0.322,7.0,-10.687,1.0,0.0283,0.367,0.00056,0.11,0.387,93.503
6mwA6YiKDjAUG8kWvRRUPh,Back At One,Brian McKnight,Back At One,1999-09-21,67,0.347,11.0,-9.114,1.0,0.03,0.452,0.0,0.131,0.256,129.747
5nDSJO4909uNzMcZH3CggS,Hard to Say I'm Sorry - 2009 Remaster,Chicago,Chicago 16 (Expanded Edition),1982-06-07,53,0.417,4.0,-7.209,1.0,0.0273,0.695,1.86e-06,0.151,0.256,144.716
